Date,Value
333,2.51978
334,3.71382
335,4.63107
336,4.0586
337,3.55604
338,2.84483
339,2.28365
340,2.13791
341,2.01345
342,1.61085
343,1.28868
344,1.03095
345,1.12492
346,1.20207
347,0.961654
348,1.0675
349,1.1494
350,1.20064
351,1.33989
352,1.37203
353,1.38193
354,1.39044
355,1.11237
356,0.890746
357,0.717162
358,0.87295
359,1.00261
360,1.10861
361,0.943914
362,1.0533
363,0.846592
364,0.977677
365,1.08375
366,1.16949
367,1.22679
368,1.25986
369,1.29796
370,1.32115
371,1.34037
372,1.07273
373,1.13421
374,1.19801
375,0.994989
376,1.10456
377,1.18896
378,1.25814
379,1.30802
380,1.35509
381,1.0939
382,0.875581
383,0.712019
384,0.871304
385,0.997898
386,1.10215
387,0.931333
388,0.7533
389,0.903951
390,1.02615
391,1.11869
392,0.929626
393,0.78937
394,0.660991
395,0.544631
396,0.451782
397,0.41628
398,0.368098
399,0.444687
400,0.508679
401,0.533726
402,0.563336
403,0.535908
404,0.506577
405,0.463497
406,0.533868
407,0.522719
408,0.502708
409,0.507008
410,0.453844
411,0.659066
412,0.874
413,0.849883
414,0.913049
415,0.895753
416,1.10773
417,1.2514
418,1.30927
419,1.78467
420,1.50671
421,1.50511
422,1.5236
423,1.64886
424,1.96066
425,1.92097
426,2.10532
427,2.12162
428,2.16633
429,2.2132
430,2.23334
431,2.21366
432,2.20383
433,1.97482
434,1.67174
435,1.45435
436,1.16388
437,1.11274
438,1.08601
439,1.31493
440,1.52225
441,1.76038
442,2.25965
443,2.49001
444,2.52727
445,2.12932
446,2.21313
447,2.21921
448,2.32438
449,2.5158
450,2.47225
451,2.56138
452,2.53967
453,2.50638
454,2.53668
455,2.49571
456,2.44486
457,2.52456
458,2.56596
459,2.76224
460,2.55943
461,2.60616
462,2.70413
463,3.12168
464,3.45816
465,4.208
466,5.00649
467,4.96782
468,4.70716
469,4.95541
470,5.01023
471,5.02487
472,4.71104
473,4.26406
474,3.95136
475,3.67975
476,3.65289
477,3.4579
478,3.57933
479,3.78811
480,3.09716
481,3.18285
482,3.87087
483,4.13573
484,4.94789
485,5.87334
486,6.56418
487,10.2936
488,13.5718
489,13.0777
490,15.6767
491,18.1908
492,21.3671
493,29.2868
494,30.1118
495,26.213
496,22.9671
497,29.5901
498,29.525
499,27.6398
500,24.779
501,22.0747
502,20.2142
503,18.2682
504,17.2525
505,16.771
506,16.401
507,16.4402
508,16.4545
509,17.089
510,16.3132
511,16.1927
512,16.1803
513,15.8565
514,15.489
515,15.8916
516,17.1488
517,16.7749
518,26.5307
519,32.5894
520,29.8202
521,28.0132
522,27.4693
523,35.9605
524,43.1268
525,54.4012
526,64.4167
527,71.059
528,69.0859
529,70.0807
530,69.7874
531,68.1439
532,61.6337
533,52.9066
534,45.5681
535,39.6322
536,37.9548
537,36.4623
538,32.9312
539,30.1756
540,27.5597
541,25.9678
542,24.1663
543,27.6417
544,25.9534
545,27.8017
546,37.0266
547,50.2025
548,70.7429
549,88.109
550,102.171
551,114.937
552,111.68
553,110.573
554,111.443
555,112.18
556,113.109
557,107.056
558,103.202
559,95.38
560,83.6535
561,72.8789
562,64.0892
563,73.7445
564,72.5997
565,67.676
566,65.6515
567,69.1826
568,61.5317
569,54.901
570,49.6314
571,46.1805
572,43.4388
573,43.8444
574,45.7422
575,43.3448
576,41.879
577,39.334
578,37.3609
579,36.6708
580,35.9072
581,40.4452
582,38.6834
583,42.7659
584,44.6658
585,48.9549
586,53.6214
587,52.908
588,58.4818
589,53.4341
590,49.1758
591,45.9556
592,46.8898
593,47.6164
594,45.2634
595,46.1155
596,42.1545
597,70.9684
598,66.6928
599,59.8373
600,53.7377
601,62.0228
602,62.9161
603,70.0306
604,73.7532
605,82.9589
606,73.6876
607,66.09
608,67.3938
609,62.7582
610,55.5834
611,50.3166
612,57.7932
613,55.4489
614,60.2209
615,56.6206
616,55.8684
617,51.7513
618,47.3453
619,44.31
620,42.342
621,38.7242
622,43.4292
623,39.7424
624,36.9429
625,49.5093
626,50.096
627,46.2769
628,39.1824
629,33.3131
630,28.4562
631,28.5528
632,28.2385
633,28.6176
634,28.7531
635,28.9612
636,25.3884
637,20.8844
638,19.1455
639,16.9656
640,17.5916
641,17.9336
642,19.4689
643,19.3606
644,23.2868
645,19.2999
646,19.9285
647,16.0017
648,17.5248
649,18.3538
650,18.5927
651,14.9291
652,11.9478
653,9.55821
654,7.64657
655,6.21359
656,4.97087
657,3.9767
658,7.05819
659,9.51379
660,7.64456
661,6.11868
662,4.91216
663,3.92997
664,3.14397
665,2.51518
666,2.01214
667,1.60971
668,1.28777
669,1.03022
670,0.824174
671,0.659339
672,0.527471
673,2.58435
674,2.06748
675,1.65399
676,1.40234
677,3.10578
678,2.55615
679,2.04497
680,1.63597
681,3.19991
682,3.50857
683,2.8084
684,2.24672
685,1.79738
686,1.4379
687,1.15032
688,0.920257
689,0.745493
690,0.596395
691,0.477116
692,0.389612
693,0.31169
694,0.249352
695,0.199481
696,0.159585
697,0.127668
698,0.102135
699,0.0817076
700,0.0653661
701,0.0522929
702,0.0418343
703,0.0334674
704,0.0267739
705,0.0214192
706,0.0171353
707,0.0137083
708,0.0109666
709,0.310559
710,0.248447
711,0.198758
712,0.159006
713,0.127205
714,0.101764
715,0.0814111
716,0.0670014
717,0.0536012
718,0.0428809
719,0.0343047
720,0.0274438
721,0.021955
722,0.017564
723,0.0140512
724,0.0459554
725,0.0367643
726,0.0294115
727,0.0235292
728,0.0188233
729,0.0150587
730,0.0120469
731,0.00963756
732,0.00771004
733,0.00616804
734,0.00493443
735,0.00394754
736,0.00315803
737,0.00252643
738,0.00202114
739,0.00161691
740,0.00129353
741,0.00103482
742,0.00082786
743,0.000662288
744,0.00052983
745,0.292383
746,0.525983
747,0.663352
748,0.781602
749,2.7296
750,3.1798
751,2.94253
752,2.63171
753,2.1186
754,1.97663
755,1.85445
756,1.75229
757,1.69306
758,1.62865
759,1.58321
760,1.61444
761,1.58523
762,1.5263
763,1.34307
764,1.16625
765,1.16063
766,1.10444
767,1.34488
768,1.34621
769,1.22142
770,1.29429
771,1.61947
772,1.79065
773,1.43953
774,1.49135
775,1.42371
776,1.47269
777,1.51139
778,1.58012
779,1.35334
780,1.15315
781,1.17589
782,1.24726
783,1.3651
784,1.51088
785,1.57227
786,1.7519
787,1.68967
788,1.64703
789,1.58042
790,1.46428
791,1.59416
792,1.31185
793,1.42711
794,1.88749
795,2.11397
796,2.37114
797,2.55967
798,3.04309
799,3.4539
800,3.42444
801,4.10816
802,7.57855
803,6.47369
804,5.70013
805,6.10464
806,6.05138
807,5.35792
808,4.80232
809,6.1653
810,8.26042
811,10.3485
812,8.84285
813,7.65879
814,6.9409
815,6.08963
816,7.67128
817,6.94706
818,5.88384
819,5.32882
820,5.2682
821,4.98422
822,4.97147
823,4.78392
824,4.36196
825,3.89847
826,3.95455
827,3.98455
828,4.99893
829,6.00051
830,5.77082
831,5.47927
832,4.38347
833,3.55418
834,2.93087
835,2.83758
836,3.18456
837,4.01014
838,5.35972
839,7.95908
840,10.4069
841,13.5701
842,13.4886
843,12.6576
844,11.3865
845,10.472
846,9.70678
847,8.58369
848,7.67616
849,8.0131
850,8.16372
851,7.30006
852,10.1482
853,11.2248
854,11.6482
855,13.503
856,15.0776
857,18.517
858,17.7238
859,25.7842
860,29.0892
861,24.9734
862,48.5582
863,44.9217
864,50.8583
865,44.8321
866,47.6247
867,41.4804
868,36.8109
869,31.4904
870,35.4722
871,40.71
872,35.6621
873,31.5231
874,26.8366
875,25.4597
876,23.6001
877,21.7739
878,20.0587
879,23.9606
880,22.7554
881,20.3617
882,22.4733
883,25.4343
884,25.7009
885,25.6403
886,24.0066
887,22.699
888,22.0882
889,21.5986
890,23.5906
891,30.6889
892,36.1576
893,33.6642
894,38.2997
895,39.952
896,45.1975
897,39.9286
898,35.7117
899,37.6133
900,34.5317
901,40.4692
902,43.1503
903,45.1482
904,46.5845
905,51.9457
906,58.5796
907,66.4335
908,63.3461
909,60.7579
910,62.9122
911,64.2355
912,56.5609
913,53.1778
914,49.7931
915,57.9192
916,57.7059
917,57.4904
918,56.852
919,69.4542
920,87.3096
921,105.878
922,91.5483
923,80.0863
924,75.9752
925,91.6397
926,80.5801
927,75.3268
928,90.6223
929,112.052
930,115.377
931,131.739
932,112.255
933,97.3383
934,83.2694
935,73.5499
936,79.5903
937,70.2531
938,70.253
939,74.4356
940,74.5004
941,69.1813
942,67.2039
943,62.8965
944,65.1059
945,66.4737
946,67.5754
947,71.3451
948,74.1457
949,87.521
950,89.9285
951,108.822
952,106.683
953,93.3226
954,81.3316
955,71.1381
956,74.8424
957,72.213
958,74.8326
959,79.0152
960,83.0993
961,82.563
962,85.6007
963,74.1259
964,64.9795
965,60.352
966,74.7362
967,99.1704
968,109.498
969,107.002
970,115.77
971,120.37
972,110.084
973,97.9853
974,90.7907
975,79.6166
976,71.3131
977,66.8692
978,59.5123
979,57.8642
980,68.3189
981,62.6936
982,57.8242
983,54.4229
984,51.0271
985,48.3878
986,44.3012
987,50.01
988,51.0765
989,49.5145
990,46.3328
991,43.1737
992,39.9243
993,48.6506
994,57.991
995,53.9603
996,46.9984
997,84.2488
998,76.5679
999,66.6605
1000,63.0259
1001,68.3775
1002,64.6017
1003,71.2385
1004,72.2073
1005,60.607
1006,48.5068
1007,38.8054
1008,31.1585
1009,30.6276
1010,26.4872
1011,28.3329
1012,27.2026
1013,25.6085
1014,24.3818
1015,23.4054
1016,22.6294
1017,18.1472
1018,14.9036
1019,12.1436
1020,9.73927
1021,11.0767
1022,8.86134
1023,7.10934
1024,5.68747
1025,4.54998
1026,3.64001
1027,6.40231
1028,5.1283
1029,4.10264
1030,5.73432
1031,6.86886
1032,7.6023
1033,8.28017
1034,6.71961
1035,5.40369
1036,4.54014
1037,3.64905
1038,2.92821
1039,2.34257
1040,1.87406
1041,1.49925
1042,1.20372
1043,0.962974
1044,0.770379
1045,0.616303
1046,0.493043
1047,2.47872
1048,3.81412
1049,4.25524
1050,4.27763
1051,3.99325
1052,3.20742
1053,2.57152
1054,2.05722
1055,3.2717
1056,2.64961
1057,2.12099
1058,1.71439
1059,1.40488
1060,1.12523
1061,0.900186
1062,0.720149
1063,0.576119
1064,0.460896
1065,0.368716
1066,0.678663
1067,0.545603
1068,0.437501
1069,0.353782
1070,0.283025
1071,0.22642
1072,0.186958
1073,0.193776
1074,0.155021
1075,0.124016
1076,0.0992132
1077,0.0793706
1078,0.0634964
1079,0.0507972
1080,0.0406377
1081,0.0325102
1082,0.0260081
1083,0.0208065
1084,0.0166452
1085,0.0133162
1086,0.0106529
1087,0.00852235
1088,0.00681788
1089,0.0054543
1090,0.00436344
1091,0.00349075
1092,0.0027926
1093,0.00223408
1094,0.00178727
1095,0.00142981
1096,0.234174
1097,0.485493
1098,0.480704
1099,0.408911
1100,0.348426
1101,0.371764
1102,0.334544
1103,0.303897
1104,0.243118
1105,0.194494
1106,0.155595
1107,0.124511
1108,0.104023
1109,0.0833819
1110,0.0667056
1111,0.325923
1112,0.272336
1113,0.292747
1114,0.293179
1115,0.264489
1116,0.219159
1117,0.175373
1118,0.140298
1119,0.112238
1120,0.0897907
1121,0.0718326
1122,0.0574661
1123,0.0459729
1124,0.0367783
1125,0.336252
1126,0.565016
1127,0.752191
1128,0.889648
1129,0.981726
1130,0.993073
1131,0.878533
1132,1.05933
1133,1.16172
1134,1.39781
1135,1.45756
1136,1.48595
1137,1.48887
1138,1.20485
1139,0.964617
1140,1.05506
1141,1.12401
1142,1.18809
1143,1.1523
1144,1.07164
1145,0.864358
1146,0.981312
1147,1.969
1148,2.1505
1149,2.10492
1150,2.11689
1151,2.21359
1152,2.11118
1153,2.04971
1154,2.01323
1155,2.00634
1156,3.3946
1157,4.46435
1158,5.25725
1159,6.17966
1160,5.39639
1161,4.31711
1162,3.45369
1163,3.24302
1164,3.06962
1165,2.95244
1166,2.9264
1167,2.88399
1168,2.70948
1169,2.62603
1170,3.92966
1171,3.75801
1172,3.54659
1173,3.22134
1174,3.05411
1175,2.97921
1176,2.74218
1177,3.82587
1178,4.83741
1179,4.573
1180,4.37372
1181,4.39625
1182,4.17197
1183,4.31548
1184,4.03861
1185,4.20485
1186,4.41073
1187,5.83143
1188,6.81416
1189,7.49057
1190,7.72901
1191,7.60207
1192,11.6795
1193,15.5115
1194,17.2133
1195,20.3242
1196,24.2349
1197,27.4238
1198,28.8296
1199,28.8944
1200,25.3437
1201,21.7643
1202,18.6317
1203,15.9128
1204,14.081
1205,12.3283
1206,10.9738
1207,9.73473
1208,7.81042
1209,7.3215
1210,5.85721
1211,5.65803
1212,5.59415
1213,5.55548
1214,5.41202
1215,5.09144
1216,5.01246
1217,6.98192
1218,7.81642
1219,8.7707
1220,9.57754
1221,10.8333
1222,11.3704
1223,11.6639
1224,12.0307
1225,9.79507
1226,10.3471
1227,10.8198
1228,11.4573
1229,12.0755
1230,12.203
1231,12.2119
1232,12.3091
1233,12.9395
1234,12.9267
1235,12.8328
1236,13.0622
1237,13.4753
1238,13.4021
1239,13.161
1240,13.0584
1241,13.569
1242,13.5541
1243,13.5656
1244,13.8127
1245,15.3616
1246,39.3705
1247,63.0879
1248,69.7136
1249,72.5153
1250,84.7335
1251,72.4936
1252,62.8598
1253,53.9641
1254,47.1
1255,48.8774
1256,54.9742
1257,59.104
1258,68.22
1259,70.4519
1260,70.4843
1261,60.8406
1262,58.3194
1263,58.2404
1264,58.088
1265,63.2145
1266,70.1719
1267,76.9947
1268,75.8881
1269,77.9751
1270,67.6978
1271,58.1822
1272,53.1807
1273,53.9837
1274,48.4905
1275,42.9506
1276,40.0509
1277,41.1349
1278,46.2104
1279,64.4359
1280,74.9799
1281,67.6131
1282,63.2024
1283,61.6914
1284,65.649
1285,59.0071
1286,53.3925
1287,50.2584
1288,92.2577
1289,109.584
1290,118.125
1291,108.642
1292,96.2741
1293,87.4501
1294,86.1816
1295,88.4657
1296,77.6346
1297,77.4103
1298,85.0423
1299,88.5462
1300,106.165
1301,107.315
1302,116.462
1303,123.598
1304,130.56
1305,143.397
1306,136.952
1307,117.752
1308,101.266
1309,105.361
1310,93.4217
1311,85.5929
1312,92.0227
1313,95.7378
1314,100.032
1315,109.695
1316,102.756
1317,104.133
1318,101.65
1319,103.22
1320,96.6748
1321,95.6561
1322,106.404
1323,114.696
1324,117.123
1325,115.425
1326,97.7568
1327,96.9003
1328,92.9988
1329,126.737
1330,157.302
1331,148.59
1332,136.626
1333,134.323
1334,128.428
1335,122.148
1336,109.065
1337,101.362
1338,90.2579
1339,86.2345
1340,77.1834
1341,69.6919
1342,64.2003
1343,59.8336
1344,55.7222
1345,52.4504
1346,52.634
1347,50.3967
1348,48.5652
1349,52.3908
1350,55.185
1351,52.4083
1352,50.379
1353,48.2445
1354,46.6574
1355,45.3886
1356,44.9799
1357,44.0832
1358,43.3748
1359,43.1508
1360,42.7568
1361,42.574
1362,40.9869
1363,38.1909
1364,47.7324
1365,57.9083
1366,56.5491
1367,52.611
1368,49.5698
1369,46.1911
1370,48.8012
1371,47.5216
1372,46.2497
1373,38.3577
1374,30.6923
1375,29.349
1376,28.5553
1377,27.652
1378,27.9134
1379,26.7428
1380,25.9913
1381,25.2584
1382,24.4191
1383,23.607
1384,23.1089
1385,18.524
1386,14.8194
1387,11.8555
1388,9.48444
1389,7.58755
1390,6.07004
1391,4.85603
1392,3.88482
1393,3.10786
1394,2.48629
1395,4.81056
1396,7.20274
1397,6.14699
1398,5.11924
1399,7.55654
1400,9.35872
1401,10.6207
1402,8.49652
1403,9.13816
1404,7.31053
1405,8.11949
1406,6.56955
1407,5.25564
1408,4.20451
1409,3.36361
1410,2.69089
1411,4.28693
1412,5.58156
1413,4.46525
1414,5.45568
1415,4.85104
1416,3.88084
1417,3.10467
1418,4.33556
1419,3.46845
1420,2.77476
1421,2.21981
1422,1.91961
1423,1.53569
1424,1.22855
1425,0.982843
1426,0.786274
1427,0.629019
1428,0.503215
1429,0.402572
1430,0.322058
1431,0.257646
1432,0.206117
1433,0.164894
1434,0.131915
1435,0.105532
1436,0.0844256
1437,0.0675405
1438,0.0540324
1439,0.0432259
1440,0.0345807
1441,0.0276646
1442,0.0221317
1443,0.0177053
1444,0.0141643
1445,0.0113314
1446,0.00906513
1447,0.0072521
1448,0.00580168
1449,0.300836
1450,0.5323
1451,0.719672
1452,0.586165
1453,0.496377
1454,0.397856
1455,0.609209
1456,0.50012
1457,0.400096
1458,0.546462
1459,0.671672
1460,0.594392
1461,0.476857
1462,0.422943
1463,0.582161
1464,0.644866
1465,0.528859
1466,0.491218
1467,1.20114
1468,0.998797
1469,0.818592
1470,0.654874
1471,0.523899
1472,0.419119
1473,0.335296
1474,0.268237
1475,0.236266
1476,0.190733
1477,0.153291
1478,0.122633
1479,0.0981065
1480,0.36884
1481,0.361688
1482,0.28935
1483,0.508928
1484,0.684687
1485,0.847127
1486,0.918666
1487,1.0131
1488,1.0524
1489,0.939401
1490,1.07772
1491,1.16949
1492,1.02824
1493,1.07618
1494,0.97624
1495,0.780992
1496,0.624793
1497,0.500664
1498,0.417513
1499,0.43955
1500,0.427031
1501,0.646818
1502,1.12592
1503,1.10531
1504,1.27924
1505,1.63962
1506,1.5552
1507,1.56246
1508,1.59237
1509,1.48822
1510,1.77621
1511,1.7827
1512,1.7544
1513,1.75148
1514,1.67883
1515,1.6669
1516,1.43359
1517,1.18287
1518,1.06516
1519,1.65698
1520,3.07806
1521,3.99506
1522,3.8149
1523,4.00668
1524,4.35007
1525,4.82718
1526,4.82978
1527,3.86382
1528,3.50802
1529,3.35253
1530,2.68203
1531,2.16905
1532,1.73524
1533,1.87556
1534,1.50069
1535,1.20055
1536,1.30886
1537,1.45277
1538,1.25637
1539,1.50699
1540,1.20578
1541,0.964624
1542,0.771699
1543,0.675606
1544,0.540485
1545,0.432388
1546,0.345911
1547,0.75176
1548,0.601408
1549,0.481126
1550,0.726368
1551,0.812967
1552,0.665675
1553,1.02245
1554,0.817962
1555,1.08359
1556,1.4274
1557,1.14192
1558,1.3726
1559,1.59722
1560,1.74244
1561,1.87412
1562,1.4993
1563,1.57788
1564,1.62184
1565,1.63436
1566,1.38683
1567,1.49309
1568,1.57393
1569,1.65197
1570,1.71391
1571,1.71536
1572,1.51665
1573,1.63442
1574,1.39324
1575,1.5104
1576,2.13147
1577,2.48152
1578,2.40961
1579,2.36462
1580,2.22519
1581,6.01064
1582,5.18075
1583,7.35903
1584,9.6144
1585,11.865
1586,11.0967
1587,10.1789
1588,8.90042
1589,11.5404
1590,11.0051
1591,10.7022
1592,9.89529
1593,9.52689
1594,8.60437
1595,8.38847
1596,8.26977
1597,11.1713
1598,11.0408
1599,10.2076
1600,9.54019
1601,8.97112
1602,8.18578
1603,12.2498
1604,12.3523
1605,11.1555
1606,10.2984
1607,11.0736
1608,10.1681
1609,9.37643
1610,8.65934
1611,8.23011
1612,7.00241
1613,7.01703
1614,6.87355
1615,6.98298
1616,7.28735
1617,8.05228
1618,8.78752
1619,12.1613
1620,14.5842
1621,16.4547
1622,15.3635
1623,13.9721
1624,12.8142
1625,15.8681
1626,17.1583
1627,16.2851
1628,16.1512
1629,14.7135
1630,13.2747
1631,12.0615
1632,16.6214
1633,18.6764
1634,19.0474
1635,17.0721
1636,15.4824
1637,14.0852
1638,12.8327
1639,13.8171
1640,13.2613
1641,14.8995
1642,18.2741
1643,23.3752
1644,22.435
1645,22.3686
1646,20.8811
1647,25.0803
1648,98.7156
1649,147.028
1650,187.582
1651,218.276
1652,241.854
1653,247.868
1654,252.752
1655,246.497
1656,225.326
1657,192.641
1658,161.779
1659,154.643
1660,145.908
1661,140.425
1662,138.769
1663,143.717
1664,130.27
1665,112.768
1666,98.1359
1667,92.5241
1668,86.5925
1669,89.1959
1670,92.7497
1671,85.8831
1672,81.2892
1673,70.9112
1674,62.6352
1675,56.8975
1676,52.2064
1677,54.0749
1678,50.4064
1679,54.127
1680,55.4701
1681,60.031
1682,66.5716
1683,67.0657
1684,74.9198
1685,67.1672
1686,60.4453
1687,55.2257
1688,56.3027
1689,59.105
1690,56.107
1691,58.1229
1692,51.7644
1693,78.6685
1694,76.0006
1695,67.2957
1696,59.7098
1697,66.8096
1698,66.7542
1699,73.1139
1700,76.2329
1701,85.1053
1702,75.6261
1703,67.9364
1704,70.8857
1705,67.7799
1706,59.6056
1707,53.5394
1708,60.3816
1709,57.5292
1710,61.8972
1711,57.9722
1712,57.5817
1713,53.5703
1714,48.8088
1715,45.5084
1716,43.6059
1717,39.7412
1718,44.2518
1719,40.4065
1720,37.4802
1721,49.9567
1722,50.4666
1723,46.5832
1724,39.433
1725,33.5188
1726,28.6257
1727,28.6977
1728,28.3637
1729,28.7275
1730,28.8506
1731,29.0497
1732,25.4654
1733,20.9486
1734,19.2035
1735,17.0212
1736,17.6416
1737,17.979
1738,19.5127
1739,17.7148
1740,16.3678
1741,15.2065
1742,14.1486
1743,13.3883
1744,10.7169
1745,8.57374
1746,8.9222
1747,8.74801
1748,8.31962
1749,10.8828
1750,14.9875
1751,13.4469
1752,10.7599
1753,10.0404
1754,9.50708
1755,9.06011
1756,8.71911
1757,8.39456
1758,6.74354
1759,5.39993
1760,4.31995
1761,3.45596
1762,4.11117
1763,3.28893
1764,3.94567
1765,4.47324
1766,4.8887
1767,5.2188
1768,5.47036
1769,5.678
1770,5.8609
1771,6.01288
1772,6.16473
1773,6.2562
1774,6.31602
1775,6.3461
1776,6.33939
1777,6.39536
1778,5.27406
1779,4.28441
1780,3.43832
1781,2.75065
1782,2.20165
1783,1.76132
1784,2.67931
1785,2.14345
1786,1.71476
1787,1.37181
1788,1.09745
1789,2.13944
1790,2.798
1791,2.29667
1792,2.00333
1793,1.93424
1794,1.55573
1795,1.24458
1796,0.995667
1797,0.796534
1798,0.637227
1799,0.509782
1800,0.407825
1801,0.32626
1802,0.261008
1803,0.208807
1804,0.167045
1805,0.133636
1806,0.106909
1807,0.0855272
1808,0.0684218
1809,0.0547374
1810,0.0437899
1811,0.0350319
1812,0.0280256
1813,0.0224204
1814,0.0179364
1815,0.0143491
1816,0.0114793
1817,0.00918342
1818,0.00734673
1819,0.00587739
1820,0.00470191
1821,0.00376153
1822,0.00300922
1823,0.00240738
1824,0.0019259
1825,0.00154072
1826,0.00123258
1827,0.000986062
1828,0.225941
1829,0.403426
1830,0.56026
1831,0.703493
1832,0.817947
1833,0.912774
1834,0.988482
1835,1.03909
1836,1.0892
1837,1.11091
1838,1.13916
1839,1.15725
1840,1.1603
1841,1.16535
1842,1.15057
1843,1.40844
1844,1.34884
1845,1.27044
1846,1.66527
1847,2.06616
1848,1.97875
1849,1.80572
1850,1.63264
1851,2.0161
1852,2.28682
1853,2.06789
1854,1.96907
1855,2.06622
1856,2.25174
1857,2.073
1858,1.90382
1859,1.7557
1860,1.66849
1861,1.61969
1862,1.44952
1863,1.28195
1864,1.30738
1865,1.3043
1866,1.30131
1867,1.29851
1868,1.31084
1869,1.34096
1870,1.45894
1871,1.50733
1872,1.58018
1873,1.52372
1874,1.49136
1875,1.4614
1876,1.43635
1877,1.63691
1878,1.52931
1879,1.54883
1880,1.23907
1881,1.25435
