Date,Value
1373,32.0393
1374,31.7939
1375,31.6762
1376,31.6068
1377,31.6218
1378,31.7498
1379,31.7417
1380,31.7395
1381,31.7175
1382,31.6446
1383,31.6887
1384,31.633
1385,31.3569
1386,31.0131
1387,30.658
1388,30.3115
1389,29.9796
1390,29.6637
1391,29.3632
1392,29.0772
1393,28.8044
1394,28.5437
1395,28.4535
1396,28.4283
1397,28.2714
1398,28.0632
1399,28.0074
1400,28.0641
1401,28.1307
1402,27.9776
1403,27.9002
1404,27.6991
1405,27.6305
1406,27.4389
1407,27.2061
1408,26.965
1409,26.7276
1410,26.4974
1411,26.4572
1412,26.4461
1413,26.2921
1414,26.2011
1415,26.0494
1416,25.8512
1417,25.6413
1418,25.5405
1419,25.3688
1420,25.1759
1421,24.9797
1422,24.7948
1423,24.6091
1424,24.4267
1425,24.2487
1426,24.0756
1427,23.9069
1428,23.7425
1429,23.582
1430,23.4252
1431,23.2717
1432,23.1213
1433,22.9738
1434,22.829
1435,22.6866
1436,22.5466
1437,22.4087
1438,22.2727
1439,22.1387
1440,22.0064
1441,21.8758
1442,21.7467
1443,21.6191
1444,21.4929
1445,21.3679
1446,21.2442
1447,21.1218
1448,21.0004
1449,21.0383
1450,21.1231
1451,21.2312
1452,21.1709
1453,21.0603
1454,20.9189
1455,20.964
1456,20.8789
1457,20.7418
1458,21.1153
1459,21.3694
1460,21.3448
1461,21.1932
1462,21.0224
1463,20.9552
1464,20.8923
1465,20.7417
1466,20.5937
1467,20.8457
1468,20.8093
1469,20.6623
1470,20.4703
1471,20.2687
1472,20.0698
1473,19.8777
1474,19.6935
1475,19.529
1476,19.3642
1477,19.2029
1478,19.0462
1479,18.8946
1480,18.9023
1481,18.8417
1482,18.7215
1483,18.9492
1484,19.0626
1485,19.8226
1486,20.7428
1487,20.9983
1488,20.9941
1489,20.829
1490,20.7336
1491,20.6594
1492,20.4791
1493,20.3555
1494,20.182
1495,19.9356
1496,19.6739
1497,19.4174
1498,19.1814
1499,19.009
1500,18.8473
1501,18.8165
1502,18.99
1503,19.0103
1504,19.0717
1505,19.2453
1506,19.258
1507,19.2753
1508,19.4622
1509,19.4446
1510,19.5179
1511,19.5747
1512,19.5683
1513,19.566
1514,19.488
1515,19.401
1516,19.2219
1517,18.9916
1518,18.7852
1519,18.8745
1520,19.4223
1521,20.087
1522,20.312
1523,20.4852
1524,20.683
1525,20.9441
1526,21.0876
1527,20.8614
1528,20.7084
1529,20.5943
1530,20.3031
1531,19.9738
1532,19.6367
1533,19.5259
1534,19.2831
1535,19.0049
1536,18.861
1537,18.7875
1538,18.6174
1539,18.5667
1540,18.3805
1541,18.1546
1542,17.9237
1543,17.72
1544,17.5127
1545,17.3114
1546,17.1192
1547,17.1074
1548,16.9846
1549,16.8269
1550,16.7948
1551,16.7576
1552,16.6368
1553,16.6582
1554,16.5524
1555,16.9434
1556,17.3333
1557,17.3162
1558,17.3189
1559,17.3498
1560,17.3664
1561,17.3891
1562,17.2355
1563,17.5483
1564,17.6399
1565,17.651
1566,17.5073
1567,17.9862
1568,18.0986
1569,18.0821
1570,18.2427
1571,18.2417
1572,18.0858
1573,17.9828
1574,17.7775
1575,19.4169
1576,20.0549
1577,20.4828
1578,20.4692
1579,20.3135
1580,20.8799
1581,22.6334
1582,25.3445
1583,26.283
1584,26.4191
1585,26.2577
1586,25.7929
1587,25.222
1588,24.6026
1589,24.3021
1590,23.9092
1591,23.5244
1592,23.2999
1593,23.0638
1594,22.6948
1595,22.3418
1596,22.0149
1597,21.9545
1598,21.7915
1599,22.4113
1600,22.6063
1601,22.4499
1602,23.612
1603,24.7891
1604,25.0596
1605,24.8343
1606,24.8701
1607,24.7045
1608,24.5409
1609,24.4787
1610,24.2352
1611,23.9692
1612,23.5432
1613,23.1701
